trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,2,stimulation,sham,0,1,25,22,28,left,right,1.0,1165.3590202331543,True,True,2000.0,250.0,508.66856265068054,5.427450895309448,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
1,2,stimulation,sham,1,1,25,22,28,right,left,1.0,1290.262222290039,True,False,2000.0,250.0,514.2198362350464,10.978724718093872,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
2,2,stimulation,sham,2,1,25,22,28,right,left,1.0,862.0867729187012,True,True,2000.0,250.0,519.3431513309479,16.10203981399536,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
3,2,stimulation,sham,3,1,25,22,28,right,left,2.0,822.7717876434326,False,False,2000.0,250.0,524.4274060726166,21.186294078826904,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
4,2,stimulation,sham,4,1,25,22,28,left,right,1.0,1318.5546398162842,True,True,2000.0,250.0,530.0069551467896,26.765843391418457,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
5,2,stimulation,sham,5,1,25,22,28,right,left,2.0,1520.9219455718994,False,True,2000.0,250.0,535.789012670517,32.547900915145874,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
6,2,stimulation,sham,6,1,25,22,28,left,right,1.0,1499.2527961730957,True,True,2000.0,250.0,541.548994064331,38.30788207054138,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
7,2,stimulation,sham,7,1,25,22,28,left,right,2.0,1892.4078941345215,False,False,2000.0,250.0,547.7032134532928,44.46210193634033,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
8,2,stimulation,sham,8,1,25,22,28,left,right,1.0,744.7073459625244,True,True,2000.0,250.0,552.7090582847595,49.46794629096985,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
9,2,stimulation,sham,9,1,25,22,28,right,left,1.0,1437.4604225158691,True,False,2000.0,250.0,558.4073913097382,55.166279315948486,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
10,2,stimulation,sham,10,1,25,22,28,right,left,2.0,757.4408054351807,False,False,2000.0,250.0,563.4263389110565,60.185226917266846,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
11,2,stimulation,sham,11,1,25,22,28,right,left,1.0,1700.1688480377197,True,False,2000.0,250.0,569.3882746696472,66.14716267585754,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
12,2,stimulation,sham,12,1,25,22,28,left,right,2.0,857.2592735290527,False,False,2000.0,250.0,574.5064980983734,71.26538634300232,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
13,2,stimulation,sham,13,1,25,22,28,left,right,2.0,1905.7304859161377,False,False,2000.0,250.0,580.6748411655426,77.43372917175293,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
14,2,stimulation,sham,14,1,25,22,28,right,left,,,,,2000.0,250.0,586.4456367492676,83.20452499389648,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
15,2,stimulation,sham,15,1,25,22,28,left,right,2.0,581.9478034973145,False,False,2000.0,250.0,591.2896208763123,88.04850912094116,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
16,2,stimulation,sham,16,1,25,22,28,left,right,1.0,233.35766792297363,True,True,2000.0,250.0,595.7846159934998,92.54350399971008,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
17,2,stimulation,sham,17,1,25,22,28,left,right,1.0,1069.0257549285889,True,True,2000.0,250.0,601.1154289245605,97.87431693077087,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
18,2,stimulation,sham,18,1,25,22,28,right,left,1.0,939.4814968109131,True,True,2000.0,250.0,606.3168954849243,103.07578349113464,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
19,2,stimulation,sham,19,1,25,22,28,right,left,1.0,1332.2358131408691,True,True,2000.0,250.0,611.9111151695251,108.67000365257263,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
20,2,stimulation,sham,20,1,25,22,28,left,right,1.0,663.1839275360107,True,True,2000.0,250.0,616.8366546630859,113.595543384552,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
21,2,stimulation,sham,21,1,25,22,28,left,right,1.0,1682.3320388793945,True,True,2000.0,250.0,622.7801251411438,119.5390133857727,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
22,2,stimulation,sham,22,1,25,22,28,left,right,1.0,1177.7362823486328,True,False,2000.0,250.0,628.2192785739899,124.97816705703735,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
23,2,stimulation,sham,23,1,25,22,28,left,right,2.0,1630.162239074707,False,False,2000.0,250.0,634.110981464386,130.8698694705963,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
24,2,stimulation,sham,24,1,25,22,28,left,right,1.0,1781.6691398620605,True,False,2000.0,250.0,640.1547102928162,136.9135980606079,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
25,2,stimulation,sham,0,2,26,22,28,right,left,2.0,478.4045219421387,True,False,2000.0,250.0,644.8944926261902,141.6533808708191,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
26,2,stimulation,sham,1,2,26,22,28,right,left,,,,,2000.0,250.0,650.6650133132935,147.42390131950378,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
27,2,stimulation,sham,2,2,26,22,28,left,right,1.0,1205.0747871398926,False,False,2000.0,250.0,656.1309463977814,152.8898344039917,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
28,2,stimulation,sham,3,2,26,22,28,left,right,2.0,528.5372734069824,True,False,2000.0,250.0,660.9203968048096,157.6792848110199,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
29,2,stimulation,sham,4,2,26,22,28,right,left,1.0,575.498104095459,False,False,2000.0,250.0,665.7565515041351,162.51543974876404,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
30,2,stimulation,sham,5,2,26,22,28,left,right,1.0,413.79547119140625,False,False,2000.0,250.0,670.4322690963745,167.19115734100342,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
31,2,stimulation,sham,6,2,26,22,28,left,right,1.0,1635.1125240325928,False,True,2000.0,250.0,676.3282463550568,173.08713746070862,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
32,2,stimulation,sham,7,2,26,22,28,right,left,1.0,1450.8941173553467,False,False,2000.0,250.0,682.0403823852539,178.7992708683014,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
33,2,stimulation,sham,8,2,26,22,28,right,left,2.0,770.6782817840576,True,True,2000.0,250.0,687.0720591545105,183.8309473991394,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
34,2,stimulation,sham,9,2,26,22,28,right,left,2.0,1258.3198547363281,True,True,2000.0,250.0,692.590980052948,189.3498682975769,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
35,2,stimulation,sham,10,2,26,22,28,right,left,2.0,974.233865737915,True,False,2000.0,250.0,697.8262164592743,194.58510446548462,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
36,2,stimulation,sham,11,2,26,22,28,left,right,2.0,1434.1087341308594,True,True,2000.0,250.0,703.5217132568359,200.28060173988342,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
37,2,stimulation,sham,12,2,26,22,28,left,right,1.0,1138.7240886688232,False,False,2000.0,250.0,708.921796798706,205.68068528175354,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
38,2,stimulation,sham,13,2,26,22,28,right,left,2.0,1366.4000034332275,True,True,2000.0,250.0,714.549040555954,211.30792880058289,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
39,2,stimulation,sham,14,2,26,22,28,right,left,2.0,1461.3468647003174,True,True,2000.0,250.0,720.2719857692719,217.03087401390076,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
40,2,stimulation,sham,15,2,26,22,28,right,left,1.0,1238.4464740753174,False,True,2000.0,250.0,725.7720649242401,222.5309534072876,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
41,2,stimulation,sham,16,2,26,22,28,left,right,1.0,1591.5429592132568,False,False,2000.0,250.0,731.6243300437927,228.38321828842163,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
42,2,stimulation,sham,17,2,26,22,28,right,left,2.0,1575.7155418395996,True,False,2000.0,250.0,737.46138215065,234.22027039527893,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
43,2,stimulation,sham,18,2,26,22,28,right,left,1.0,1697.8282928466797,False,False,2000.0,250.0,743.4203636646271,240.17925214767456,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
44,2,stimulation,sham,19,2,26,22,28,right,left,2.0,1078.4854888916016,True,True,2000.0,250.0,748.759726524353,245.51861476898193,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
45,2,stimulation,sham,20,2,26,22,28,left,right,2.0,956.4347267150879,True,True,2000.0,250.0,753.9778580665588,250.73674607276917,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
46,2,stimulation,sham,21,2,26,22,28,right,left,2.0,1174.1917133331299,True,True,2000.0,250.0,759.4126424789429,256.17153120040894,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
47,2,stimulation,sham,22,2,26,22,28,right,left,2.0,477.2930145263672,True,True,2000.0,250.0,764.1515748500824,260.91046476364136,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
48,2,stimulation,sham,23,2,26,22,28,left,right,2.0,362.4110221862793,True,True,2000.0,250.0,768.7753310203552,265.53421926498413,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
49,2,stimulation,sham,24,2,26,22,28,left,right,2.0,554.9516677856445,True,True,2000.0,250.0,773.5907003879547,270.3495886325836,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
50,2,stimulation,sham,25,2,26,22,28,left,right,1.0,1048.3763217926025,False,False,2000.0,250.0,778.9011723995209,275.66006088256836,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
51,2,stimulation,sham,0,1,28,22,28,right,left,1.0,1954.6051025390625,True,False,2000.0,250.0,785.1168742179871,281.87576270103455,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
52,2,stimulation,sham,1,1,28,22,28,right,left,1.0,529.1192531585693,True,True,2000.0,250.0,789.9073171615601,286.66620540618896,no,3,Nervous,negative,3,Interested,positive,4,Afraid,negative,2,Active,positive,3,Upset,negative,2,Excited,positive,3,11861,1,26,F,2026-06-24_12-46-30
