trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,5,baseline,baseline,0,1,27,23,6,left,right,1,1348.6104011535645,True,True,2000.0,250.0,2112.963384628296,5.611444711685181,no,9,Enthusiastic,positive,3,Nervous,negative,2,Scared,negative,1,Active,positive,4,Upset,negative,3,Excited,positive,4,11326,1,26,M,2026-06-12_09-58-44
1,5,baseline,baseline,1,1,27,23,6,left,right,1,532.113790512085,True,True,2000.0,250.0,2117.757176876068,10.405236721038818,no,9,Enthusiastic,positive,3,Nervous,negative,2,Scared,negative,1,Active,positive,4,Upset,negative,3,Excited,positive,4,11326,1,26,M,2026-06-12_09-58-44
2,5,baseline,baseline,2,1,27,23,6,left,right,1,464.9825096130371,True,True,2000.0,250.0,2122.4826798439026,15.130742073059082,no,9,Enthusiastic,positive,3,Nervous,negative,2,Scared,negative,1,Active,positive,4,Upset,negative,3,Excited,positive,4,11326,1,26,M,2026-06-12_09-58-44
3,5,baseline,baseline,3,1,27,23,6,right,left,1,513.3719444274902,True,False,2000.0,250.0,2127.256848335266,19.90491008758545,no,9,Enthusiastic,positive,3,Nervous,negative,2,Scared,negative,1,Active,positive,4,Upset,negative,3,Excited,positive,4,11326,1,26,M,2026-06-12_09-58-44
4,5,baseline,baseline,4,1,27,23,6,left,right,2,462.0809555053711,False,False,2000.0,250.0,2131.979906320572,24.62796640396118,no,9,Enthusiastic,positive,3,Nervous,negative,2,Scared,negative,1,Active,positive,4,Upset,negative,3,Excited,positive,4,11326,1,26,M,2026-06-12_09-58-44
5,5,baseline,baseline,5,1,27,23,6,right,left,2,545.8407402038574,False,True,2000.0,250.0,2136.788074016571,29.436134338378906,no,9,Enthusiastic,positive,3,Nervous,negative,2,Scared,negative,1,Active,positive,4,Upset,negative,3,Excited,positive,4,11326,1,26,M,2026-06-12_09-58-44
6,5,baseline,baseline,6,1,27,23,6,left,right,2,443.1295394897461,False,True,2000.0,250.0,2141.492713689804,34.14077401161194,no,9,Enthusiastic,positive,3,Nervous,negative,2,Scared,negative,1,Active,positive,4,Upset,negative,3,Excited,positive,4,11326,1,26,M,2026-06-12_09-58-44
7,5,baseline,baseline,7,1,27,23,6,left,right,2,425.81987380981445,False,True,2000.0,250.0,2146.1792562007904,38.82731628417969,no,9,Enthusiastic,positive,3,Nervous,negative,2,Scared,negative,1,Active,positive,4,Upset,negative,3,Excited,positive,4,11326,1,26,M,2026-06-12_09-58-44
8,5,baseline,baseline,8,1,27,23,6,left,right,2,540.7586097717285,False,False,2000.0,250.0,2150.980885744095,43.62894630432129,no,9,Enthusiastic,positive,3,Nervous,negative,2,Scared,negative,1,Active,positive,4,Upset,negative,3,Excited,positive,4,11326,1,26,M,2026-06-12_09-58-44
9,5,baseline,baseline,9,1,27,23,6,right,left,1,720.4346656799316,True,True,2000.0,250.0,2155.9627480506897,48.6108078956604,no,9,Enthusiastic,positive,3,Nervous,negative,2,Scared,negative,1,Active,positive,4,Upset,negative,3,Excited,positive,4,11326,1,26,M,2026-06-12_09-58-44
