trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,7,stimulation,sham,0,2,27,26,11,left,right,2,1395.616054534912,True,True,2000.0,250.0,2928.617091178894,5.658423185348511,no,9,Scared,negative,1,Nervous,negative,2,Excited,positive,4,Proud,positive,4,Interested,positive,4,Jittery,negative,1,11326,1,26,M,2026-06-12_09-58-44
1,7,stimulation,sham,1,2,27,26,11,right,left,2,672.4591255187988,True,True,2000.0,250.0,2933.5507357120514,10.59206771850586,no,9,Scared,negative,1,Nervous,negative,2,Excited,positive,4,Proud,positive,4,Interested,positive,4,Jittery,negative,1,11326,1,26,M,2026-06-12_09-58-44
2,7,stimulation,sham,2,2,27,26,11,left,right,2,345.308780670166,True,False,2000.0,250.0,2938.1582078933716,15.19953989982605,no,9,Scared,negative,1,Nervous,negative,2,Excited,positive,4,Proud,positive,4,Interested,positive,4,Jittery,negative,1,11326,1,26,M,2026-06-12_09-58-44
3,7,stimulation,sham,3,2,27,26,11,right,left,1,449.4738578796387,False,False,2000.0,250.0,2942.8693854808807,19.910717964172363,no,9,Scared,negative,1,Nervous,negative,2,Excited,positive,4,Proud,positive,4,Interested,positive,4,Jittery,negative,1,11326,1,26,M,2026-06-12_09-58-44
4,7,stimulation,sham,4,2,27,26,11,left,right,2,463.70959281921387,True,False,2000.0,250.0,2947.5945427417755,24.63587498664856,no,9,Scared,negative,1,Nervous,negative,2,Excited,positive,4,Proud,positive,4,Interested,positive,4,Jittery,negative,1,11326,1,26,M,2026-06-12_09-58-44
5,7,stimulation,sham,5,2,27,26,11,right,left,1,531.6908359527588,False,False,2000.0,250.0,2952.3869178295135,29.428250074386597,no,9,Scared,negative,1,Nervous,negative,2,Excited,positive,4,Proud,positive,4,Interested,positive,4,Jittery,negative,1,11326,1,26,M,2026-06-12_09-58-44
6,7,stimulation,sham,6,2,27,26,11,right,left,2,380.4965019226074,True,True,2000.0,250.0,2957.0291097164154,34.07044196128845,no,9,Scared,negative,1,Nervous,negative,2,Excited,positive,4,Proud,positive,4,Interested,positive,4,Jittery,negative,1,11326,1,26,M,2026-06-12_09-58-44
7,7,stimulation,sham,7,2,27,26,11,right,left,2,393.4898376464844,True,True,2000.0,250.0,2961.6834008693695,38.724732875823975,no,9,Scared,negative,1,Nervous,negative,2,Excited,positive,4,Proud,positive,4,Interested,positive,4,Jittery,negative,1,11326,1,26,M,2026-06-12_09-58-44
8,7,stimulation,sham,8,2,27,26,11,left,right,2,442.9011344909668,True,False,2000.0,250.0,2966.38738489151,43.4287166595459,no,9,Scared,negative,1,Nervous,negative,2,Excited,positive,4,Proud,positive,4,Interested,positive,4,Jittery,negative,1,11326,1,26,M,2026-06-12_09-58-44
9,7,stimulation,sham,9,2,27,26,11,right,left,1,377.67720222473145,False,False,2000.0,250.0,2971.026052713394,48.06738495826721,no,9,Scared,negative,1,Nervous,negative,2,Excited,positive,4,Proud,positive,4,Interested,positive,4,Jittery,negative,1,11326,1,26,M,2026-06-12_09-58-44
