trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,2,stimulation,active,0,2,25,34,2,left,right,,,,,2000.0,250.0,625.618574142456,5.760561227798462,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
1,2,stimulation,active,1,2,25,34,2,left,right,,,,,2000.0,250.0,631.3775861263275,11.519573211669922,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
2,2,stimulation,active,2,2,25,34,2,right,left,1.0,1166.3789749145508,False,False,2000.0,250.0,636.8043420314789,16.946329593658447,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
3,2,stimulation,active,3,2,25,34,2,left,right,2.0,1301.9793033599854,True,True,2000.0,250.0,642.3669774532318,22.508965015411377,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
4,2,stimulation,active,4,2,25,34,2,left,right,2.0,1002.1626949310303,True,False,2000.0,250.0,647.6305804252625,27.77256751060486,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
5,2,stimulation,active,5,2,25,34,2,left,right,2.0,547.8603839874268,True,True,2000.0,250.0,652.4397230148315,32.58171010017395,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
6,2,stimulation,active,6,2,25,34,2,right,left,1.0,548.4554767608643,False,False,2000.0,250.0,657.2483179569244,37.390305042266846,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
7,2,stimulation,active,7,2,25,34,2,left,right,2.0,849.5523929595947,True,False,2000.0,250.0,662.3589198589325,42.50090742111206,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
8,2,stimulation,active,8,2,25,34,2,right,left,2.0,1120.5132007598877,True,False,2000.0,250.0,667.7405185699463,47.88250541687012,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
9,2,stimulation,active,9,2,25,34,2,right,left,2.0,682.281494140625,True,False,2000.0,250.0,672.683361530304,52.82534909248352,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
10,2,stimulation,active,10,2,25,34,2,left,right,2.0,902.0521640777588,True,True,2000.0,250.0,677.8468589782715,57.98884606361389,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
11,2,stimulation,active,11,2,25,34,2,left,right,2.0,587.7294540405273,True,True,2000.0,250.0,682.6952767372131,62.83726382255554,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
12,2,stimulation,active,12,2,25,34,2,right,left,2.0,601.8104553222656,True,True,2000.0,250.0,687.5577268600464,67.69971418380737,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
13,2,stimulation,active,13,2,25,34,2,left,right,2.0,632.9052448272705,True,True,2000.0,250.0,692.4522457122803,72.59424138069153,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
14,2,stimulation,active,14,2,25,34,2,left,right,2.0,671.4284420013428,True,True,2000.0,250.0,697.3842222690582,77.52620935440063,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
15,2,stimulation,active,15,2,25,34,2,left,right,2.0,568.7928199768066,True,False,2000.0,250.0,702.2135255336761,82.35551404953003,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
16,2,stimulation,active,16,2,25,34,2,right,left,2.0,581.5629959106445,True,True,2000.0,250.0,707.0554897785187,87.19747710227966,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
17,2,stimulation,active,17,2,25,34,2,left,right,2.0,532.0742130279541,True,False,2000.0,250.0,711.8485381603241,91.99052476882935,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
18,2,stimulation,active,18,2,25,34,2,left,right,2.0,636.0805034637451,True,False,2000.0,250.0,716.7458696365356,96.88785672187805,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
19,2,stimulation,active,19,2,25,34,2,left,right,2.0,566.3211345672607,True,False,2000.0,250.0,721.5728044509888,101.71479177474976,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
20,2,stimulation,active,20,2,25,34,2,right,left,2.0,902.30393409729,True,True,2000.0,250.0,726.7365646362305,106.87855195999146,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
21,2,stimulation,active,21,2,25,34,2,right,left,2.0,603.1200885772705,True,True,2000.0,250.0,731.6011023521423,111.74309062957764,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
22,2,stimulation,active,22,2,25,34,2,left,right,2.0,561.9692802429199,True,True,2000.0,250.0,736.4237673282623,116.56575441360474,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
23,2,stimulation,active,23,2,25,34,2,left,right,2.0,561.7341995239258,True,True,2000.0,250.0,741.2460746765137,121.38806200027466,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
24,2,stimulation,active,24,2,25,34,2,left,right,2.0,498.8293647766113,True,True,2000.0,250.0,746.0060272216797,126.14801478385925,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
25,2,stimulation,active,0,1,25,34,2,right,left,2.0,599.5311737060547,False,False,2000.0,250.0,750.8664062023163,131.0083932876587,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
26,2,stimulation,active,1,1,25,34,2,right,left,2.0,653.8512706756592,False,False,2000.0,250.0,755.7803776264191,135.92236471176147,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
27,2,stimulation,active,2,1,25,34,2,right,left,2.0,751.5349388122559,False,False,2000.0,250.0,760.7927796840668,140.93476724624634,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
28,2,stimulation,active,3,1,25,34,2,right,left,2.0,551.0509014129639,False,False,2000.0,250.0,765.6051933765411,145.7471809387207,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
29,2,stimulation,active,4,1,25,34,2,right,left,2.0,434.2350959777832,False,False,2000.0,250.0,770.2996349334717,150.44162225723267,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
30,2,stimulation,active,5,1,25,34,2,right,left,2.0,465.7604694366455,False,False,2000.0,250.0,775.0277795791626,155.169766664505,yes,8,Alert,positive,4,Ashamed,negative,1,Upset,negative,1,Enthusiastic,positive,5,Afraid,negative,1,Interested,positive,5,11440,1,64,M,2026-06-08_14-02-30
