trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,2,stimulation,sham,0,2,28,33,6,right,left,1.0,1675.9846210479736,False,False,2000.0,250.0,543.3001902103424,5.938755035400391,yes,8,Ashamed,negative,2,Proud,positive,4,Enthusiastic,positive,4,Distressed,negative,1,Hostile,negative,1,Excited,positive,4,11539,1,29,M,2026-07-17_12-33-14
1,2,stimulation,sham,1,2,28,33,6,right,left,1.0,747.8525638580322,False,False,2000.0,250.0,548.3092329502106,10.947797536849976,yes,8,Ashamed,negative,2,Proud,positive,4,Enthusiastic,positive,4,Distressed,negative,1,Hostile,negative,1,Excited,positive,4,11539,1,29,M,2026-07-17_12-33-14
2,2,stimulation,sham,2,2,28,33,6,right,left,2.0,828.8962841033936,True,True,2000.0,250.0,553.3999633789062,16.038527488708496,yes,8,Ashamed,negative,2,Proud,positive,4,Enthusiastic,positive,4,Distressed,negative,1,Hostile,negative,1,Excited,positive,4,11539,1,29,M,2026-07-17_12-33-14
3,2,stimulation,sham,3,2,28,33,6,right,left,2.0,578.0329704284668,True,True,2000.0,250.0,558.2392811775208,20.877845525741577,yes,8,Ashamed,negative,2,Proud,positive,4,Enthusiastic,positive,4,Distressed,negative,1,Hostile,negative,1,Excited,positive,4,11539,1,29,M,2026-07-17_12-33-14
4,2,stimulation,sham,4,2,28,33,6,right,left,2.0,481.8072319030762,True,True,2000.0,250.0,562.9823815822601,25.620945930480957,yes,8,Ashamed,negative,2,Proud,positive,4,Enthusiastic,positive,4,Distressed,negative,1,Hostile,negative,1,Excited,positive,4,11539,1,29,M,2026-07-17_12-33-14
5,2,stimulation,sham,5,2,28,33,6,left,right,2.0,1532.0377349853516,True,True,2000.0,250.0,568.7755255699158,31.414090156555176,yes,8,Ashamed,negative,2,Proud,positive,4,Enthusiastic,positive,4,Distressed,negative,1,Hostile,negative,1,Excited,positive,4,11539,1,29,M,2026-07-17_12-33-14
6,2,stimulation,sham,6,2,28,33,6,left,right,2.0,806.5433502197266,True,True,2000.0,250.0,573.8433132171631,36.48187756538391,yes,8,Ashamed,negative,2,Proud,positive,4,Enthusiastic,positive,4,Distressed,negative,1,Hostile,negative,1,Excited,positive,4,11539,1,29,M,2026-07-17_12-33-14
7,2,stimulation,sham,7,2,28,33,6,left,right,2.0,413.73300552368164,True,True,2000.0,250.0,578.5178534984589,41.15641784667969,yes,8,Ashamed,negative,2,Proud,positive,4,Enthusiastic,positive,4,Distressed,negative,1,Hostile,negative,1,Excited,positive,4,11539,1,29,M,2026-07-17_12-33-14
8,2,stimulation,sham,8,2,28,33,6,right,left,2.0,494.7233200073242,True,False,2000.0,250.0,583.2736325263977,45.91219711303711,yes,8,Ashamed,negative,2,Proud,positive,4,Enthusiastic,positive,4,Distressed,negative,1,Hostile,negative,1,Excited,positive,4,11539,1,29,M,2026-07-17_12-33-14
9,2,stimulation,sham,9,2,28,33,6,right,left,2.0,592.7739143371582,True,True,2000.0,250.0,588.1275942325592,50.76615858078003,yes,8,Ashamed,negative,2,Proud,positive,4,Enthusiastic,positive,4,Distressed,negative,1,Hostile,negative,1,Excited,positive,4,11539,1,29,M,2026-07-17_12-33-14
