trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,5,baseline,baseline,0,2,28,34,17,right,left,1,1119.5101737976074,False,False,2000.0,250.0,34.91935205459595,5.382739782333374,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
1,5,baseline,baseline,1,2,28,34,17,left,right,2,788.7966632843018,True,True,2000.0,250.0,39.96912980079651,10.43262767791748,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
2,5,baseline,baseline,2,2,28,34,17,right,left,2,594.7213172912598,True,False,2000.0,250.0,44.82519769668579,15.28858494758606,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
3,5,baseline,baseline,3,2,28,34,17,right,left,1,608.5367202758789,False,False,2000.0,250.0,49.69459104537964,20.157979726791382,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
4,5,baseline,baseline,4,2,28,34,17,left,right,2,1039.93558883667,True,False,2000.0,250.0,54.99572515487671,25.45911192893982,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
5,5,baseline,baseline,5,2,28,34,17,left,right,2,544.044017791748,True,True,2000.0,250.0,59.80083632469177,30.26422357559204,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
6,5,baseline,baseline,6,2,28,34,17,right,left,2,459.9182605743408,True,True,2000.0,250.0,64.52141976356506,34.98480725288391,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
7,5,baseline,baseline,7,2,28,34,17,right,left,2,414.0439033508301,True,True,2000.0,250.0,69.1967442035675,39.660131216049194,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
8,5,baseline,baseline,8,2,28,34,17,right,left,2,756.1888694763184,True,False,2000.0,250.0,74.21461844444275,44.67800569534302,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
9,5,baseline,baseline,9,2,28,34,17,right,left,2,840.0924205780029,True,True,2000.0,250.0,79.31632947921753,49.77971649169922,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
10,5,baseline,baseline,10,2,28,34,17,left,right,2,788.0327701568604,True,True,2000.0,250.0,84.36735820770264,54.830745220184326,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
11,5,baseline,baseline,11,2,28,34,17,right,left,2,907.3705673217773,True,True,2000.0,250.0,89.53684592247009,60.0002326965332,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
12,5,baseline,baseline,12,2,28,34,17,left,right,2,995.1672554016113,True,False,2000.0,250.0,94.79385590553284,65.25724291801453,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
13,5,baseline,baseline,13,2,28,34,17,right,left,2,1291.2781238555908,True,False,2000.0,250.0,100.34682321548462,70.81021022796631,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
14,5,baseline,baseline,14,2,28,34,17,right,left,1,624.8619556427002,False,False,2000.0,250.0,105.23260045051575,75.6959879398346,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
15,5,baseline,baseline,15,2,28,34,17,left,right,2,596.2324142456055,True,False,2000.0,250.0,110.09001922607422,80.55340671539307,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
16,5,baseline,baseline,16,2,28,34,17,left,right,1,1058.1080913543701,False,False,2000.0,250.0,115.40905833244324,85.8724455833435,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
17,5,baseline,baseline,17,2,28,34,17,left,right,2,460.66761016845703,True,True,2000.0,250.0,120.13042712211609,90.59381413459778,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
18,5,baseline,baseline,18,2,28,34,17,right,left,1,398.3163833618164,False,False,2000.0,250.0,124.78967642784119,95.25306344032288,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
19,5,baseline,baseline,19,2,28,34,17,right,left,2,431.02121353149414,True,True,2000.0,250.0,129.4812524318695,99.94463968276978,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
20,5,baseline,baseline,20,2,28,34,17,left,right,1,1108.6134910583496,False,False,2000.0,250.0,134.8509397506714,105.31432700157166,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
21,5,baseline,baseline,21,2,28,34,17,left,right,2,641.8230533599854,True,True,2000.0,250.0,139.7542860507965,110.21767354011536,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
22,5,baseline,baseline,22,2,28,34,17,right,left,2,606.1527729034424,True,True,2000.0,250.0,144.6221354007721,115.08552241325378,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
23,5,baseline,baseline,23,2,28,34,17,left,right,2,692.6844120025635,True,False,2000.0,250.0,149.5755558013916,120.03894329071045,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
24,5,baseline,baseline,24,2,28,34,17,right,left,2,394.8831558227539,True,True,2000.0,250.0,154.23091840744019,124.69430565834045,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
25,5,baseline,baseline,25,2,28,34,17,right,left,1,682.0557117462158,False,False,2000.0,250.0,159.17434549331665,129.63773274421692,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
26,5,baseline,baseline,26,2,28,34,17,left,right,2,444.0722465515137,True,False,2000.0,250.0,163.8796534538269,134.34304070472717,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
27,5,baseline,baseline,27,2,28,34,17,left,right,1,310.619592666626,False,False,2000.0,250.0,168.45136427879333,138.91475176811218,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
28,5,baseline,baseline,0,1,28,34,17,right,left,1,774.5814323425293,True,True,2000.0,250.0,173.48859190940857,143.95197892189026,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
29,5,baseline,baseline,1,1,28,34,17,right,left,1,528.7127494812012,True,True,2000.0,250.0,178.27859473228455,148.74198198318481,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
30,5,baseline,baseline,2,1,28,34,17,right,left,1,264.1427516937256,True,True,2000.0,250.0,182.8043918609619,153.2677788734436,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
31,5,baseline,baseline,3,1,28,34,17,left,right,2,513.272762298584,False,False,2000.0,250.0,187.57904481887817,158.04243230819702,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
32,5,baseline,baseline,4,1,28,34,17,right,left,2,298.88081550598145,False,False,2000.0,250.0,192.13912224769592,162.6025092601776,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
33,5,baseline,baseline,5,1,28,34,17,left,right,1,445.0054168701172,True,True,2000.0,250.0,196.8452603816986,167.30864763259888,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
34,5,baseline,baseline,6,1,28,34,17,right,left,2,592.4103260040283,False,True,2000.0,250.0,201.69878315925598,172.1621708869934,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
35,5,baseline,baseline,7,1,28,34,17,right,left,2,378.62229347229004,False,False,2000.0,250.0,206.33870697021484,176.80209398269653,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
36,5,baseline,baseline,8,1,28,34,17,left,right,1,495.53751945495605,True,True,2000.0,250.0,211.09492707252502,181.55831360816956,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
37,5,baseline,baseline,9,1,28,34,17,left,right,1,580.2087783813477,True,True,2000.0,250.0,215.93560910224915,186.39899587631226,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
38,5,baseline,baseline,10,1,28,34,17,right,left,1,538.7606620788574,True,True,2000.0,250.0,220.73529314994812,191.19867968559265,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
39,5,baseline,baseline,11,1,28,34,17,right,left,2,396.61478996276855,False,True,2000.0,250.0,225.3927924633026,195.85617971420288,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
40,5,baseline,baseline,12,1,28,34,17,right,left,1,959.4781398773193,True,True,2000.0,250.0,230.61490321159363,201.07828998565674,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
41,5,baseline,baseline,13,1,28,34,17,left,right,1,544.975757598877,True,True,2000.0,250.0,235.42077732086182,205.88416361808777,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
42,5,baseline,baseline,14,1,28,34,17,left,right,2,298.4142303466797,False,False,2000.0,250.0,239.98186349868774,210.44525051116943,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
43,5,baseline,baseline,15,1,28,34,17,left,right,1,627.3503303527832,True,False,2000.0,250.0,244.8705291748047,215.3339159488678,yes,3,Hostile,negative,1,Alert,positive,3,Proud,positive,1,Enthusiastic,positive,3,Afraid,negative,1,Distressed,negative,1,11316,1,43,M,2026-06-25_15-01-20
