trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,6,stimulation,active,0,2,27,22,18,left,right,1,1613.3291721343994,False,False,2000.0,250.0,2823.764130592346,5.874980211257935,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
1,6,stimulation,active,1,2,27,22,18,left,right,2,669.2428588867188,True,True,2000.0,250.0,2828.695255279541,10.806105613708496,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
2,6,stimulation,active,2,2,27,22,18,left,right,2,633.4114074707031,True,True,2000.0,250.0,2833.5903906822205,15.70124077796936,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
3,6,stimulation,active,3,2,27,22,18,right,left,1,634.6211433410645,False,False,2000.0,250.0,2838.485919237137,20.596768856048584,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
4,6,stimulation,active,4,2,27,22,18,right,left,1,668.2019233703613,False,False,2000.0,250.0,2843.4149627685547,25.52581238746643,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
5,6,stimulation,active,5,2,27,22,18,left,right,1,1429.6166896820068,False,False,2000.0,250.0,2849.1059641838074,31.216814279556274,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
6,6,stimulation,active,6,2,27,22,18,left,right,2,531.1038494110107,True,True,2000.0,250.0,2853.897879600525,36.008729219436646,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
7,6,stimulation,active,7,2,27,22,18,left,right,2,714.3945693969727,True,True,2000.0,250.0,2858.873207807541,40.98405742645264,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
8,6,stimulation,active,8,2,27,22,18,right,left,2,797.1117496490479,True,True,2000.0,250.0,2863.9312932491302,46.04214286804199,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
9,6,stimulation,active,9,2,27,22,18,left,right,2,502.37035751342773,True,True,2000.0,250.0,2868.6946308612823,50.80548024177551,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
10,6,stimulation,active,10,2,27,22,18,left,right,2,709.6631526947021,True,True,2000.0,250.0,2873.6653623580933,55.776212215423584,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
11,6,stimulation,active,11,2,27,22,18,right,left,2,801.7692565917969,True,True,2000.0,250.0,2878.72784614563,60.83869552612305,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
12,6,stimulation,active,12,2,27,22,18,right,left,2,742.8195476531982,True,False,2000.0,250.0,2883.731030225754,65.8418800830841,no,9,Irritable,negative,2,Interested,positive,2,Afraid,negative,1,Enthusiastic,positive,1,Inspired,positive,1,Distressed,negative,1,10685,1,37,M,2026-06-08_09-53-34
