trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,5,baseline,baseline,0,2,25,37,36,left,right,1,1494.337797164917,False,False,2000.0,250.0,2416.444167137146,5.756521940231323,yes,7,Distressed,negative,1,Nervous,negative,1,Hostile,negative,1,Enthusiastic,positive,2,Excited,positive,2,Active,positive,2,10685,1,37,M,2026-06-08_09-53-34
1,5,baseline,baseline,1,2,25,37,36,left,right,2,518.7580585479736,True,True,2000.0,250.0,2421.223536014557,10.535891056060791,yes,7,Distressed,negative,1,Nervous,negative,1,Hostile,negative,1,Enthusiastic,positive,2,Excited,positive,2,Active,positive,2,10685,1,37,M,2026-06-08_09-53-34
2,5,baseline,baseline,2,2,25,37,36,right,left,2,900.3591537475586,True,True,2000.0,250.0,2426.385185480118,15.697540044784546,yes,7,Distressed,negative,1,Nervous,negative,1,Hostile,negative,1,Enthusiastic,positive,2,Excited,positive,2,Active,positive,2,10685,1,37,M,2026-06-08_09-53-34
3,5,baseline,baseline,3,2,25,37,36,right,left,2,600.074052810669,True,True,2000.0,250.0,2431.2464287281036,20.558783531188965,yes,7,Distressed,negative,1,Nervous,negative,1,Hostile,negative,1,Enthusiastic,positive,2,Excited,positive,2,Active,positive,2,10685,1,37,M,2026-06-08_09-53-34
4,5,baseline,baseline,4,2,25,37,36,left,right,2,681.3738346099854,True,True,2000.0,250.0,2436.1894109249115,25.501765966415405,yes,7,Distressed,negative,1,Nervous,negative,1,Hostile,negative,1,Enthusiastic,positive,2,Excited,positive,2,Active,positive,2,10685,1,37,M,2026-06-08_09-53-34
5,5,baseline,baseline,5,2,25,37,36,left,right,2,926.3930320739746,True,True,2000.0,250.0,2441.3764452934265,30.68880033493042,yes,7,Distressed,negative,1,Nervous,negative,1,Hostile,negative,1,Enthusiastic,positive,2,Excited,positive,2,Active,positive,2,10685,1,37,M,2026-06-08_09-53-34
6,5,baseline,baseline,6,2,25,37,36,left,right,2,1016.8108940124512,True,True,2000.0,250.0,2446.6546218395233,35.96697688102722,yes,7,Distressed,negative,1,Nervous,negative,1,Hostile,negative,1,Enthusiastic,positive,2,Excited,positive,2,Active,positive,2,10685,1,37,M,2026-06-08_09-53-34
7,5,baseline,baseline,7,2,25,37,36,left,right,2,630.784273147583,True,True,2000.0,250.0,2451.5459077358246,40.85826277732849,yes,7,Distressed,negative,1,Nervous,negative,1,Hostile,negative,1,Enthusiastic,positive,2,Excited,positive,2,Active,positive,2,10685,1,37,M,2026-06-08_09-53-34
8,5,baseline,baseline,8,2,25,37,36,right,left,2,885.6723308563232,True,True,2000.0,250.0,2456.6922776699066,46.00463247299194,yes,7,Distressed,negative,1,Nervous,negative,1,Hostile,negative,1,Enthusiastic,positive,2,Excited,positive,2,Active,positive,2,10685,1,37,M,2026-06-08_09-53-34
9,5,baseline,baseline,9,2,25,37,36,right,left,2,612.0607852935791,True,True,2000.0,250.0,2461.564530849457,50.87688589096069,yes,7,Distressed,negative,1,Nervous,negative,1,Hostile,negative,1,Enthusiastic,positive,2,Excited,positive,2,Active,positive,2,10685,1,37,M,2026-06-08_09-53-34
