trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,2,stimulation,sham,0,2,28,29,28,left,right,2.0,1666.7218208312988,True,True,2000.0,250.0,506.39734649658203,5.929319858551025,yes,7,Nervous,negative,2,Active,positive,5,Hostile,negative,1,Afraid,negative,1,Interested,positive,5,Proud,positive,2,11439,1,65,M,2026-07-07_10-52-51
1,2,stimulation,sham,1,2,28,29,28,right,left,,,,,2000.0,250.0,512.1643035411835,11.696276903152466,yes,7,Nervous,negative,2,Active,positive,5,Hostile,negative,1,Afraid,negative,1,Interested,positive,5,Proud,positive,2,11439,1,65,M,2026-07-07_10-52-51
2,2,stimulation,sham,2,2,28,29,28,right,left,1.0,1026.2279510498047,False,False,2000.0,250.0,517.451785326004,16.983760833740234,yes,7,Nervous,negative,2,Active,positive,5,Hostile,negative,1,Afraid,negative,1,Interested,positive,5,Proud,positive,2,11439,1,65,M,2026-07-07_10-52-51
3,2,stimulation,sham,3,2,28,29,28,right,left,2.0,1257.1663856506348,True,True,2000.0,250.0,522.9707944393158,22.50276803970337,yes,7,Nervous,negative,2,Active,positive,5,Hostile,negative,1,Afraid,negative,1,Interested,positive,5,Proud,positive,2,11439,1,65,M,2026-07-07_10-52-51
4,2,stimulation,sham,4,2,28,29,28,left,right,1.0,1682.0964813232422,False,True,2000.0,250.0,528.9138407707214,28.44581437110901,yes,7,Nervous,negative,2,Active,positive,5,Hostile,negative,1,Afraid,negative,1,Interested,positive,5,Proud,positive,2,11439,1,65,M,2026-07-07_10-52-51
5,2,stimulation,sham,5,2,28,29,28,right,left,1.0,1747.3156452178955,False,True,2000.0,250.0,534.9222023487091,34.4541757106781,yes,7,Nervous,negative,2,Active,positive,5,Hostile,negative,1,Afraid,negative,1,Interested,positive,5,Proud,positive,2,11439,1,65,M,2026-07-07_10-52-51
6,2,stimulation,sham,6,2,28,29,28,right,left,1.0,847.435712814331,False,False,2000.0,250.0,540.0307335853577,39.56270694732666,yes,7,Nervous,negative,2,Active,positive,5,Hostile,negative,1,Afraid,negative,1,Interested,positive,5,Proud,positive,2,11439,1,65,M,2026-07-07_10-52-51
7,2,stimulation,sham,7,2,28,29,28,left,right,2.0,1012.561559677124,True,True,2000.0,250.0,545.3041970729828,44.83617043495178,yes,7,Nervous,negative,2,Active,positive,5,Hostile,negative,1,Afraid,negative,1,Interested,positive,5,Proud,positive,2,11439,1,65,M,2026-07-07_10-52-51
8,2,stimulation,sham,8,2,28,29,28,right,left,,,,,2000.0,250.0,551.0715517997742,50.60352563858032,yes,7,Nervous,negative,2,Active,positive,5,Hostile,negative,1,Afraid,negative,1,Interested,positive,5,Proud,positive,2,11439,1,65,M,2026-07-07_10-52-51
9,2,stimulation,sham,9,2,28,29,28,right,left,1.0,1055.3653240203857,False,False,2000.0,250.0,556.3872802257538,55.91925382614136,yes,7,Nervous,negative,2,Active,positive,5,Hostile,negative,1,Afraid,negative,1,Interested,positive,5,Proud,positive,2,11439,1,65,M,2026-07-07_10-52-51
