trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,3,stimulation,sham,0,1,29,20,2,right,left,,,,,2000.0,250.0,930.7215120792389,5.76599645614624,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
1,3,stimulation,sham,1,1,29,20,2,left,right,1.0,1388.528823852539,True,True,2000.0,250.0,936.3707449436188,11.415229797363281,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
2,3,stimulation,sham,2,1,29,20,2,left,right,1.0,576.4341354370117,True,True,2000.0,250.0,941.2078859806061,16.252370357513428,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
3,3,stimulation,sham,3,1,29,20,2,left,right,2.0,1262.183666229248,False,False,2000.0,250.0,946.730966091156,21.775450706481934,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
4,3,stimulation,sham,4,1,29,20,2,left,right,1.0,584.8829746246338,True,False,2000.0,250.0,951.5779249668121,26.62240982055664,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
5,3,stimulation,sham,5,1,29,20,2,left,right,1.0,736.0978126525879,True,False,2000.0,250.0,956.5752601623535,31.619744777679443,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
6,3,stimulation,sham,6,1,29,20,2,left,right,1.0,1388.929843902588,True,True,2000.0,250.0,962.2248902320862,37.26937460899353,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
7,3,stimulation,sham,7,1,29,20,2,left,right,2.0,610.4903221130371,False,False,2000.0,250.0,967.0956301689148,42.14011478424072,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
8,3,stimulation,sham,8,1,29,20,2,left,right,1.0,795.3124046325684,True,True,2000.0,250.0,972.1523787975311,47.196863889694214,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
9,3,stimulation,sham,9,1,29,20,2,left,right,2.0,709.6750736236572,False,False,2000.0,250.0,977.1224837303162,52.16696834564209,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
10,3,stimulation,sham,10,1,29,20,2,left,right,1.0,587.1851444244385,True,False,2000.0,250.0,981.9707856178284,57.015270471572876,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
11,3,stimulation,sham,11,1,29,20,2,left,right,1.0,671.4704036712646,True,True,2000.0,250.0,986.9030027389526,61.947487592697144,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
12,3,stimulation,sham,12,1,29,20,2,right,left,,,,,2000.0,250.0,992.6629016399384,67.70738649368286,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
13,3,stimulation,sham,13,1,29,20,2,right,left,2.0,544.4321632385254,False,True,2000.0,250.0,997.468754529953,72.51323986053467,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
14,3,stimulation,sham,14,1,29,20,2,right,left,2.0,530.7726860046387,False,False,2000.0,250.0,1002.2608320713043,77.30531692504883,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
15,3,stimulation,sham,15,1,29,20,2,left,right,1.0,811.5081787109375,True,True,2000.0,250.0,1007.3331372737885,82.37762212753296,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
16,3,stimulation,sham,16,1,29,20,2,left,right,2.0,683.9587688446045,False,False,2000.0,250.0,1012.278450012207,87.32293486595154,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
17,3,stimulation,sham,17,1,29,20,2,right,left,1.0,921.9048023223877,True,True,2000.0,250.0,1017.4612493515015,92.50573420524597,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
18,3,stimulation,sham,18,1,29,20,2,right,left,2.0,960.2785110473633,False,True,2000.0,250.0,1022.6825466156006,97.72703146934509,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
19,3,stimulation,sham,19,1,29,20,2,right,left,2.0,707.8478336334229,False,False,2000.0,250.0,1027.6512188911438,102.6957037448883,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
20,3,stimulation,sham,20,1,29,20,2,left,right,1.0,696.6814994812012,True,False,2000.0,250.0,1032.6094934940338,107.65397810935974,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
21,3,stimulation,sham,21,1,29,20,2,right,left,1.0,694.1606998443604,True,True,2000.0,250.0,1037.5644102096558,112.60889530181885,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
22,3,stimulation,sham,22,1,29,20,2,right,left,2.0,1339.2813205718994,False,False,2000.0,250.0,1043.165062904358,118.20954728126526,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
23,3,stimulation,sham,23,1,29,20,2,left,right,,,,,2000.0,250.0,1048.9374899864197,123.98197484016418,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
24,3,stimulation,sham,24,1,29,20,2,left,right,2.0,365.4007911682129,False,False,2000.0,250.0,1053.5650508403778,128.60953545570374,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
25,3,stimulation,sham,25,1,29,20,2,left,right,1.0,528.8639068603516,True,True,2000.0,250.0,1058.3551013469696,133.3995862007141,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
26,3,stimulation,sham,26,1,29,20,2,left,right,2.0,1048.642635345459,False,False,2000.0,250.0,1063.664738893509,138.70922374725342,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
27,3,stimulation,sham,27,1,29,20,2,left,right,1.0,561.7647171020508,True,True,2000.0,250.0,1068.4872243404388,143.53170895576477,yes,7,Interested,positive,5,Attentive,positive,4,Upset,negative,1,Excited,positive,4,Afraid,negative,1,Guilty,negative,1,11439,1,65,M,2026-07-07_10-52-51
