trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,2,stimulation,active,0,1,25,32,4,right,left,1.0,1203.22847366333,True,True,2000.0,250.0,523.8636841773987,5.465207576751709,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
1,2,stimulation,active,1,1,25,32,4,left,right,2.0,1585.5817794799805,False,False,2000.0,250.0,529.7105667591095,11.312090396881104,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
2,2,stimulation,active,2,1,25,32,4,right,left,1.0,1446.5625286102295,True,True,2000.0,250.0,535.4186356067657,17.020158767700195,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
3,2,stimulation,active,3,1,25,32,4,left,right,2.0,1828.6514282226562,False,False,2000.0,250.0,541.508455991745,23.109979391098022,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
4,2,stimulation,active,4,1,25,32,4,right,left,2.0,557.2082996368408,False,False,2000.0,250.0,546.3271367549896,27.92866015434265,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
5,2,stimulation,active,5,1,25,32,4,left,right,2.0,442.81744956970215,False,False,2000.0,250.0,551.0309991836548,32.63252258300781,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
6,2,stimulation,active,6,1,25,32,4,right,left,2.0,494.3363666534424,False,False,2000.0,250.0,555.7867555618286,37.38827872276306,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
7,2,stimulation,active,7,1,25,32,4,left,right,1.0,359.14015769958496,True,False,2000.0,250.0,560.4068593978882,42.00838255882263,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
8,2,stimulation,active,8,1,25,32,4,right,left,2.0,1199.9156475067139,False,False,2000.0,250.0,565.868034362793,47.469557762145996,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
9,2,stimulation,active,9,1,25,32,4,left,right,1.0,1706.8326473236084,True,True,2000.0,250.0,571.8358752727509,53.43739891052246,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
10,2,stimulation,active,10,1,25,32,4,left,right,2.0,1411.0593795776367,False,False,2000.0,250.0,577.5088224411011,59.11034631729126,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
11,2,stimulation,active,11,1,25,32,4,right,left,1.0,1629.2195320129395,True,False,2000.0,250.0,583.3990061283112,65.00053000450134,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
12,2,stimulation,active,12,1,25,32,4,right,left,1.0,482.47575759887695,True,False,2000.0,250.0,588.1429219245911,69.74444556236267,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
13,2,stimulation,active,13,1,25,32,4,right,left,1.0,477.0224094390869,True,True,2000.0,250.0,592.8812756538391,74.48279881477356,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
14,2,stimulation,active,14,1,25,32,4,right,left,1.0,1596.6053009033203,True,True,2000.0,250.0,598.7390866279602,80.34061002731323,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
15,2,stimulation,active,15,1,25,32,4,right,left,1.0,626.1904239654541,True,True,2000.0,250.0,603.6266000270844,85.22812342643738,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
16,2,stimulation,active,16,1,25,32,4,left,right,1.0,1350.7883548736572,True,True,2000.0,250.0,609.2391233444214,90.84064650535583,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
17,2,stimulation,active,17,1,25,32,4,right,left,1.0,1714.972734451294,True,True,2000.0,250.0,615.2149736881256,96.81649732589722,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
18,2,stimulation,active,18,1,25,32,4,right,left,,,,,2000.0,250.0,620.9909489154816,102.5924723148346,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
19,2,stimulation,active,19,1,25,32,4,left,right,2.0,231.47106170654297,False,True,2000.0,250.0,625.4840416908264,107.08556509017944,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
20,2,stimulation,active,20,1,25,32,4,right,left,2.0,397.14574813842773,False,False,2000.0,250.0,630.1434631347656,111.74498677253723,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
21,2,stimulation,active,21,1,25,32,4,right,left,1.0,408.22911262512207,True,False,2000.0,250.0,634.8128819465637,116.41440534591675,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
22,2,stimulation,active,22,1,25,32,4,left,right,2.0,359.3564033508301,False,True,2000.0,250.0,639.4332337379456,121.03475689888,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
23,2,stimulation,active,23,1,25,32,4,right,left,1.0,279.691219329834,True,False,2000.0,250.0,643.9738914966583,125.57541513442993,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
24,2,stimulation,active,24,1,25,32,4,right,left,1.0,229.6741008758545,True,True,2000.0,250.0,648.46493268013,130.06645607948303,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
25,2,stimulation,active,0,2,29,32,4,right,left,1.0,248.28863143920898,False,True,2000.0,250.0,652.975588798523,134.57711243629456,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
26,2,stimulation,active,1,2,29,32,4,left,right,2.0,248.57115745544434,True,False,2000.0,250.0,657.4850664138794,139.086590051651,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
27,2,stimulation,active,2,2,29,32,4,left,right,1.0,394.9930667877197,False,False,2000.0,250.0,662.1408743858337,143.7423975467682,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
28,2,stimulation,active,3,2,29,32,4,right,left,1.0,101.64809226989746,False,False,2000.0,250.0,666.5037240982056,148.1052474975586,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
29,2,stimulation,active,4,2,29,32,4,left,right,1.0,478.3611297607422,False,False,2000.0,250.0,671.2437670230865,152.84529042243958,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
30,2,stimulation,active,5,2,29,32,4,left,right,2.0,214.0960693359375,True,True,2000.0,250.0,675.7199709415436,157.32149410247803,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
31,2,stimulation,active,6,2,29,32,4,left,right,2.0,262.3708248138428,True,True,2000.0,250.0,680.243679523468,161.84520363807678,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
32,2,stimulation,active,7,2,29,32,4,left,right,1.0,363.29007148742676,False,False,2000.0,250.0,684.868775844574,166.47029972076416,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
33,2,stimulation,active,8,2,29,32,4,left,right,1.0,409.5926284790039,False,True,2000.0,250.0,689.5397555828094,171.14127922058105,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
34,2,stimulation,active,9,2,29,32,4,left,right,1.0,296.5261936187744,False,False,2000.0,250.0,694.0974242687225,175.69894766807556,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
35,2,stimulation,active,10,2,29,32,4,right,left,1.0,248.08716773986816,False,False,2000.0,250.0,698.6071221828461,180.20864582061768,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
36,2,stimulation,active,11,2,29,32,4,right,left,1.0,295.69053649902344,False,False,2000.0,250.0,703.163991689682,184.76551485061646,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
37,2,stimulation,active,12,2,29,32,4,right,left,1.0,245.21756172180176,False,False,2000.0,250.0,707.6705265045166,189.27204990386963,yes,7,Scared,negative,1,Active,positive,3,Inspired,positive,2,Afraid,negative,1,Nervous,negative,2,Attentive,positive,4,11570,1,42,M,2026-06-19_11-47-55
