trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,5,baseline,baseline,0,1,27,21,9,right,left,2,1211.1153602600098,False,False,2000.0,250.0,2192.9204189777374,5.472728729248047,yes,3,Irritable,negative,1,Interested,positive,2,Determined,positive,2,Strong,positive,1,Scared,negative,1,Jittery,negative,2,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
1,5,baseline,baseline,1,1,27,21,9,left,right,1,1585.9577655792236,True,True,2000.0,250.0,2198.766638278961,11.318948030471802,yes,3,Irritable,negative,1,Interested,positive,2,Determined,positive,2,Strong,positive,1,Scared,negative,1,Jittery,negative,2,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
2,5,baseline,baseline,2,1,27,21,9,left,right,1,529.9026966094971,True,True,2000.0,250.0,2203.5567467212677,16.10905647277832,yes,3,Irritable,negative,1,Interested,positive,2,Determined,positive,2,Strong,positive,1,Scared,negative,1,Jittery,negative,2,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
3,5,baseline,baseline,3,1,27,21,9,left,right,1,401.58534049987793,True,True,2000.0,250.0,2208.2184784412384,20.770788192749023,yes,3,Irritable,negative,1,Interested,positive,2,Determined,positive,2,Strong,positive,1,Scared,negative,1,Jittery,negative,2,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
4,5,baseline,baseline,4,1,27,21,9,right,left,1,448.7018585205078,True,True,2000.0,250.0,2212.928097486496,25.480407238006592,yes,3,Irritable,negative,1,Interested,positive,2,Determined,positive,2,Strong,positive,1,Scared,negative,1,Jittery,negative,2,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
5,5,baseline,baseline,5,1,27,21,9,right,left,1,416.1367416381836,True,False,2000.0,250.0,2217.604320526123,30.156630516052246,yes,3,Irritable,negative,1,Interested,positive,2,Determined,positive,2,Strong,positive,1,Scared,negative,1,Jittery,negative,2,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
6,5,baseline,baseline,6,1,27,21,9,right,left,1,362.1668815612793,True,True,2000.0,250.0,2222.2273604869843,34.77967190742493,yes,3,Irritable,negative,1,Interested,positive,2,Determined,positive,2,Strong,positive,1,Scared,negative,1,Jittery,negative,2,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
7,5,baseline,baseline,7,1,27,21,9,right,left,1,400.3787040710449,True,True,2000.0,250.0,2226.887983083725,39.44029259681702,yes,3,Irritable,negative,1,Interested,positive,2,Determined,positive,2,Strong,positive,1,Scared,negative,1,Jittery,negative,2,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
8,5,baseline,baseline,8,1,27,21,9,right,left,1,398.601770401001,True,True,2000.0,250.0,2231.547395467758,44.09970569610596,yes,3,Irritable,negative,1,Interested,positive,2,Determined,positive,2,Strong,positive,1,Scared,negative,1,Jittery,negative,2,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
9,5,baseline,baseline,9,1,27,21,9,right,left,1,336.46130561828613,True,True,2000.0,250.0,2236.144172668457,48.69648289680481,yes,3,Irritable,negative,1,Interested,positive,2,Determined,positive,2,Strong,positive,1,Scared,negative,1,Jittery,negative,2,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
