trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,8,post_stimulation,baseline,0,1,26,11,49,right,left,,,,,2000.0,250.0,3415.6008706092834,5.77579402923584,no,4,Irritable,negative,1,Interested,positive,2,Guilty,negative,1,Upset,negative,1,Inspired,positive,1,Alert,positive,3,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
1,8,post_stimulation,baseline,1,1,26,11,49,left,right,1.0,912.3334884643555,True,True,2000.0,250.0,3420.772763967514,10.947688817977905,no,4,Irritable,negative,1,Interested,positive,2,Guilty,negative,1,Upset,negative,1,Inspired,positive,1,Alert,positive,3,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
2,8,post_stimulation,baseline,2,1,26,11,49,left,right,2.0,534.7378253936768,False,False,2000.0,250.0,3425.568078994751,15.74300241470337,no,4,Irritable,negative,1,Interested,positive,2,Guilty,negative,1,Upset,negative,1,Inspired,positive,1,Alert,positive,3,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
3,8,post_stimulation,baseline,3,1,26,11,49,right,left,1.0,1311.4426136016846,True,True,2000.0,250.0,3431.140945672989,21.315869331359863,no,4,Irritable,negative,1,Interested,positive,2,Guilty,negative,1,Upset,negative,1,Inspired,positive,1,Alert,positive,3,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
4,8,post_stimulation,baseline,4,1,26,11,49,left,right,1.0,530.8613777160645,True,True,2000.0,250.0,3435.9320673942566,26.106991291046143,no,4,Irritable,negative,1,Interested,positive,2,Guilty,negative,1,Upset,negative,1,Inspired,positive,1,Alert,positive,3,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
5,8,post_stimulation,baseline,5,1,26,11,49,right,left,1.0,379.78219985961914,True,True,2000.0,250.0,3440.572798013687,30.74772334098816,no,4,Irritable,negative,1,Interested,positive,2,Guilty,negative,1,Upset,negative,1,Inspired,positive,1,Alert,positive,3,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
6,8,post_stimulation,baseline,6,1,26,11,49,left,right,1.0,383.4118843078613,True,True,2000.0,250.0,3445.216814994812,35.391738176345825,no,4,Irritable,negative,1,Interested,positive,2,Guilty,negative,1,Upset,negative,1,Inspired,positive,1,Alert,positive,3,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
7,8,post_stimulation,baseline,7,1,26,11,49,right,left,1.0,597.4819660186768,True,True,2000.0,250.0,3450.0748031139374,40.24972629547119,no,4,Irritable,negative,1,Interested,positive,2,Guilty,negative,1,Upset,negative,1,Inspired,positive,1,Alert,positive,3,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
8,8,post_stimulation,baseline,8,1,26,11,49,left,right,1.0,423.8748550415039,True,False,2000.0,250.0,3454.7587971687317,44.93372082710266,no,4,Irritable,negative,1,Interested,positive,2,Guilty,negative,1,Upset,negative,1,Inspired,positive,1,Alert,positive,3,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
9,8,post_stimulation,baseline,9,1,26,11,49,left,right,1.0,412.48440742492676,True,False,2000.0,250.0,3459.4323778152466,49.60730266571045,no,4,Irritable,negative,1,Interested,positive,2,Guilty,negative,1,Upset,negative,1,Inspired,positive,1,Alert,positive,3,rebecca-pilot-2,1,24,f,2026-06-02_15-02-09
