trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,1,baseline,baseline,0,1,27,20,43,right,left,1,1423.5341548919678,True,True,2000.0,250.0,56.18641638755798,5.69001579284668,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
1,1,baseline,baseline,1,1,27,20,43,left,right,1,1236.9873523712158,True,True,2000.0,250.0,61.68490266799927,11.188501596450806,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
2,1,baseline,baseline,2,1,27,20,43,left,right,1,1119.610071182251,True,True,2000.0,250.0,67.06527090072632,16.568870067596436,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
3,1,baseline,baseline,3,1,27,20,43,right,left,1,1069.4868564605713,True,True,2000.0,250.0,72.39529800415039,21.89889693260193,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
4,1,baseline,baseline,4,1,27,20,43,right,left,1,988.868236541748,True,False,2000.0,250.0,77.64507460594177,27.14867353439331,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
5,1,baseline,baseline,5,1,27,20,43,left,right,1,875.8647441864014,True,True,2000.0,250.0,82.78170871734619,32.28530764579773,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
6,1,baseline,baseline,6,1,27,20,43,left,right,1,1039.247989654541,True,False,2000.0,250.0,88.08199882507324,37.5855975151062,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
7,1,baseline,baseline,7,1,27,20,43,left,right,1,853.1684875488281,True,True,2000.0,250.0,93.19534683227539,42.69894599914551,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
8,1,baseline,baseline,8,1,27,20,43,right,left,1,740.5598163604736,True,True,2000.0,250.0,98.19686508178711,47.70046401023865,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
9,1,baseline,baseline,9,1,27,20,43,left,right,1,742.34938621521,True,True,2000.0,250.0,103.19980096817017,52.70340013504028,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
10,1,baseline,baseline,10,1,27,20,43,right,left,1,835.2103233337402,True,True,2000.0,250.0,108.29820156097412,57.80180048942566,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
11,1,baseline,baseline,11,1,27,20,43,right,left,1,1222.748041152954,True,False,2000.0,250.0,113.78177404403687,63.285372734069824,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
12,1,baseline,baseline,12,1,27,20,43,left,right,1,888.3316516876221,True,True,2000.0,250.0,118.93123888969421,68.4348373413086,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
13,1,baseline,baseline,13,1,27,20,43,left,right,1,808.326005935669,True,True,2000.0,250.0,123.99996900558472,73.5035674571991,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
14,1,baseline,baseline,14,1,27,20,43,left,right,1,712.9857540130615,True,True,2000.0,250.0,128.97355771064758,78.47715711593628,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
15,1,baseline,baseline,15,1,27,20,43,left,right,1,630.8157444000244,True,True,2000.0,250.0,133.86627221107483,83.36987090110779,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
16,1,baseline,baseline,16,1,27,20,43,left,right,1,704.984188079834,True,True,2000.0,250.0,138.83222222328186,88.3358211517334,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
17,1,baseline,baseline,17,1,27,20,43,left,right,1,579.8459053039551,True,False,2000.0,250.0,143.67279386520386,93.17639255523682,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
18,1,baseline,baseline,18,1,27,20,43,right,left,1,709.0299129486084,True,True,2000.0,250.0,148.64234495162964,98.14594388008118,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
19,1,baseline,baseline,19,1,27,20,43,right,left,1,664.6323204040527,True,True,2000.0,250.0,153.56853556632996,103.07213425636292,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
20,1,baseline,baseline,20,1,27,20,43,left,right,1,609.3728542327881,True,False,2000.0,250.0,158.43927907943726,107.9428780078888,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
21,1,baseline,baseline,21,1,27,20,43,left,right,1,902.4074077606201,True,True,2000.0,250.0,163.60282468795776,113.1064236164093,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
22,1,baseline,baseline,22,1,27,20,43,right,left,1,1576.1537551879883,True,True,2000.0,250.0,169.44042086601257,118.94401979446411,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
23,1,baseline,baseline,23,1,27,20,43,left,right,1,917.1931743621826,True,True,2000.0,250.0,174.61811685562134,124.1217155456543,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
24,1,baseline,baseline,24,1,27,20,43,left,right,1,811.363697052002,True,False,2000.0,250.0,179.69035816192627,129.1939570903778,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
25,1,baseline,baseline,25,1,27,20,43,left,right,1,577.7533054351807,True,True,2000.0,250.0,184.5290880203247,134.03268694877625,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
26,1,baseline,baseline,26,1,27,20,43,right,left,1,511.5506649017334,True,True,2000.0,250.0,189.30097317695618,138.8045723438263,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
27,1,baseline,baseline,0,2,29,20,43,left,right,1,524.3871212005615,False,False,2000.0,250.0,194.08678889274597,143.59038758277893,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
28,1,baseline,baseline,1,2,29,20,43,right,left,1,578.1841278076172,False,False,2000.0,250.0,198.92597579956055,148.42957496643066,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
29,1,baseline,baseline,2,2,29,20,43,left,right,1,608.7205410003662,False,True,2000.0,250.0,203.79617524147034,153.29977464675903,yes,3,Active,positive,3,Ashamed,negative,1,Afraid,negative,3,Excited,positive,2,Hostile,negative,1,Alert,positive,4,11681,1,61,M,2026-06-15_11-34-51
