trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,5,baseline,baseline,0,2,28,16,10,left,right,1.0,1050.9684085845947,False,False,2000.0,250.0,2566.0880007743835,5.314023733139038,no,7,Excited,positive,1,Strong,positive,1,Upset,negative,1,Nervous,negative,1,Attentive,positive,3,Irritable,negative,3,11472,1,59,M,2026-06-26_14-59-38
1,5,baseline,baseline,1,2,28,16,10,right,left,1.0,877.7587413787842,False,True,2000.0,250.0,2571.227015733719,10.453038692474365,no,7,Excited,positive,1,Strong,positive,1,Upset,negative,1,Nervous,negative,1,Attentive,positive,3,Irritable,negative,3,11472,1,59,M,2026-06-26_14-59-38
2,5,baseline,baseline,2,2,28,16,10,right,left,1.0,855.3953170776367,False,False,2000.0,250.0,2576.3434932231903,15.569516658782959,no,7,Excited,positive,1,Strong,positive,1,Upset,negative,1,Nervous,negative,1,Attentive,positive,3,Irritable,negative,3,11472,1,59,M,2026-06-26_14-59-38
3,5,baseline,baseline,3,2,28,16,10,left,right,2.0,1045.4297065734863,True,False,2000.0,250.0,2581.6505653858185,20.876588582992554,no,7,Excited,positive,1,Strong,positive,1,Upset,negative,1,Nervous,negative,1,Attentive,positive,3,Irritable,negative,3,11472,1,59,M,2026-06-26_14-59-38
4,5,baseline,baseline,4,2,28,16,10,left,right,1.0,658.4680080413818,False,False,2000.0,250.0,2586.5695860385895,25.79560947418213,no,7,Excited,positive,1,Strong,positive,1,Upset,negative,1,Nervous,negative,1,Attentive,positive,3,Irritable,negative,3,11472,1,59,M,2026-06-26_14-59-38
5,5,baseline,baseline,5,2,28,16,10,right,left,1.0,657.6070785522461,False,False,2000.0,250.0,2591.487713098526,30.713736295700073,no,7,Excited,positive,1,Strong,positive,1,Upset,negative,1,Nervous,negative,1,Attentive,positive,3,Irritable,negative,3,11472,1,59,M,2026-06-26_14-59-38
6,5,baseline,baseline,6,2,28,16,10,right,left,1.0,853.8155555725098,False,False,2000.0,250.0,2596.60218834877,35.828211307525635,no,7,Excited,positive,1,Strong,positive,1,Upset,negative,1,Nervous,negative,1,Attentive,positive,3,Irritable,negative,3,11472,1,59,M,2026-06-26_14-59-38
7,5,baseline,baseline,7,2,28,16,10,left,right,2.0,1018.4535980224609,True,True,2000.0,250.0,2601.881345272064,41.10736846923828,no,7,Excited,positive,1,Strong,positive,1,Upset,negative,1,Nervous,negative,1,Attentive,positive,3,Irritable,negative,3,11472,1,59,M,2026-06-26_14-59-38
8,5,baseline,baseline,8,2,28,16,10,right,left,1.0,723.3724594116211,False,True,2000.0,250.0,2606.8653519153595,46.091376066207886,no,7,Excited,positive,1,Strong,positive,1,Upset,negative,1,Nervous,negative,1,Attentive,positive,3,Irritable,negative,3,11472,1,59,M,2026-06-26_14-59-38
9,5,baseline,baseline,9,2,28,16,10,left,right,1.0,508.63099098205566,False,False,2000.0,250.0,2611.6354038715363,50.86142706871033,no,7,Excited,positive,1,Strong,positive,1,Upset,negative,1,Nervous,negative,1,Attentive,positive,3,Irritable,negative,3,11472,1,59,M,2026-06-26_14-59-38
