trial_num,run,run_type,stim_condition,trial_in_contingency,current_good,contingency_trials,flower1,flower2,slot1_position,slot2_position,choice,rt,correct,reward,wait_time,iti,timestamp,trial_start_time,stim_guess,stim_confidence,panas_item_1,panas_valence_1,panas_rating_1,panas_item_2,panas_valence_2,panas_rating_2,panas_item_3,panas_valence_3,panas_rating_3,panas_item_4,panas_valence_4,panas_rating_4,panas_item_5,panas_valence_5,panas_rating_5,panas_item_6,panas_valence_6,panas_rating_6,subject_id,session,age,gender,date
0,6,stimulation,sham,0,2,27,34,7,right,left,1.0,966.0744667053223,False,False,2000.0,250.0,2985.8233098983765,5.228411436080933,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
1,6,stimulation,sham,1,2,27,34,7,right,left,1.0,936.6085529327393,False,True,2000.0,250.0,2991.0210452079773,10.426146268844604,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
2,6,stimulation,sham,2,2,27,34,7,right,left,2.0,807.2512149810791,True,True,2000.0,250.0,2996.088879108429,15.493980407714844,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
3,6,stimulation,sham,3,2,27,34,7,right,left,2.0,1394.1361904144287,True,False,2000.0,250.0,3001.7439568042755,21.14905834197998,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
4,6,stimulation,sham,4,2,27,34,7,right,left,1.0,952.6100158691406,False,True,2000.0,250.0,3006.957124233246,26.36222743988037,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
5,6,stimulation,sham,5,2,27,34,7,left,right,1.0,887.134313583374,False,False,2000.0,250.0,3012.1060643196106,31.511165380477905,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
6,6,stimulation,sham,6,2,27,34,7,right,left,1.0,1346.8255996704102,False,False,2000.0,250.0,3017.713960647583,37.11906170845032,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
7,6,stimulation,sham,7,2,27,34,7,right,left,2.0,1249.6066093444824,True,True,2000.0,250.0,3023.2246508598328,42.62975239753723,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
8,6,stimulation,sham,8,2,27,34,7,left,right,1.0,1293.5450077056885,False,True,2000.0,250.0,3028.778868675232,48.18396997451782,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
9,6,stimulation,sham,9,2,27,34,7,right,left,2.0,955.1658630371094,True,True,2000.0,250.0,3033.9952821731567,53.40038323402405,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
10,6,stimulation,sham,10,2,27,34,7,left,right,2.0,1579.1711807250977,True,False,2000.0,250.0,3039.8365445137024,59.24164581298828,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
11,6,stimulation,sham,11,2,27,34,7,left,right,1.0,1039.862871170044,False,True,2000.0,250.0,3045.137671470642,64.5427725315094,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
12,6,stimulation,sham,12,2,27,34,7,right,left,1.0,908.2105159759521,False,True,2000.0,250.0,3050.3073630332947,69.71246433258057,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
13,6,stimulation,sham,13,2,27,34,7,right,left,2.0,1651.5536308288574,True,True,2000.0,250.0,3056.2201550006866,75.62525629997253,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
14,6,stimulation,sham,14,2,27,34,7,left,right,1.0,954.5762538909912,False,False,2000.0,250.0,3061.4358756542206,80.84097695350647,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
15,6,stimulation,sham,15,2,27,34,7,left,right,1.0,577.8567790985107,False,True,2000.0,250.0,3066.275209903717,85.68031120300293,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
16,6,stimulation,sham,16,2,27,34,7,right,left,2.0,837.2740745544434,True,False,2000.0,250.0,3071.3737242221832,90.7788257598877,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
17,6,stimulation,sham,17,2,27,34,7,left,right,2.0,1412.3945236206055,True,True,2000.0,250.0,3077.0469093322754,96.4520103931427,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
18,6,stimulation,sham,18,2,27,34,7,right,left,,,,,2000.0,250.0,3082.8134908676147,102.21859192848206,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
19,6,stimulation,sham,19,2,27,34,7,left,right,1.0,905.1237106323242,False,False,2000.0,250.0,3087.980719566345,107.3858208656311,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
20,6,stimulation,sham,20,2,27,34,7,right,left,1.0,427.87671089172363,False,False,2000.0,250.0,3092.6699912548065,112.07509255409241,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
21,6,stimulation,sham,21,2,27,34,7,right,left,1.0,738.227367401123,False,True,2000.0,250.0,3097.6697323322296,117.07483339309692,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
22,6,stimulation,sham,22,2,27,34,7,left,right,2.0,1032.3457717895508,True,True,2000.0,250.0,3102.96244597435,122.36754727363586,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
23,6,stimulation,sham,23,2,27,34,7,right,left,2.0,907.3677062988281,True,True,2000.0,250.0,3108.1304829120636,127.53558397293091,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
24,6,stimulation,sham,24,2,27,34,7,right,left,1.0,806.1847686767578,False,False,2000.0,250.0,3113.197818994522,132.60292029380798,yes,8,Strong,positive,3,Upset,negative,3,Proud,positive,3,Alert,positive,3,Afraid,negative,1,Hostile,negative,1,11472,1,59,M,2026-06-26_14-59-38
